X               ->    Y              	Std Lift            	Lift                	Confidence          	Interest            
198992004       ->    444814009      	0.6632905958334401  	6.431156538043081   	0.6632949247954966  	0.5601571888576727  
444814009       ->    198992004      	0.66329059583344    	6.43115653804308    	0.02005745139239833 	0.016938657552791128
239720000       ->    444814009      	0.663184087695971   	6.430255970566347   	0.663202042304887   	0.5600643063670632  
444814009       ->    239720000      	0.6631840876959709  	6.430255970566346   	0.004836822086868633	0.004084624645738987
126906006       ->    444814009      	0.6630483351951199  	6.42879864687059    	0.6630517372383781  	0.5599140013005542  
444814009       ->    126906006      	0.6630483351951199  	6.42879864687059    	0.025531292390350294	0.021559898387712117
403191005       ->    444814009      	0.6629560801567559  	6.427925630499523   	0.6629616963064295  	0.5598239603686057  
444814009       ->    403191005      	0.6629560801567558  	6.427925630499522   	0.015467989467244727	0.013061616034134131
271737000       ->    7200002        	0.6627924516880498  	13.597727765146184  	0.018822529630921965	0.017438288825692136
7200002         ->    271737000      	0.6627924516880498  	13.597727765146184  	0.6628022195798653  	0.6140586183674064  
368581000119106 ->    15777000       	0.6627917929065018  	13.638153993608558  	0.6627954740654991  	0.6141968532861682  
15777000        ->    368581000119106	0.6627917929065018  	13.638153993608558  	0.05009384304926407 	0.0464207768063737  
444814009       ->    449868002      	0.6626802583809702  	6.425266468012728   	0.012107348990610953	0.010223014846511924
449868002       ->    444814009      	0.6626802583809702  	6.425266468012728   	0.6626874363080507  	0.5595497003702269  
92691004        ->    444814009      	0.6625773672659316  	6.424235555349557   	0.6625811103100216  	0.5594433743721978  
444814009       ->    92691004       	0.6625773672659316  	6.424235555349557   	0.023221267654334122	0.019606632503697805
444814009       ->    94260004       	0.6622260892475555  	6.421260599863288   	0.0018046652658456792	0.0015236199418349856
94260004        ->    444814009      	0.6622260892475555  	6.421260599863288   	0.662274280136652   	0.5591365441988282  
444814009       ->    7200002        	0.661999721630308   	6.418693473009982   	0.008885017421602788	0.0075007766163729585
7200002         ->    444814009      	0.6619997216303078  	6.418693473009981   	0.6620095124851367  	0.5588717765473129  
444814009       ->    428251008      	0.6619861900272062  	6.418485107863326   	0.047481182009202864	0.04008361370277595 
444814009       ->    74400008       	0.6619861900272062  	6.418485107863326   	0.047481182009202864	0.04008361370277595 
74400008        ->    444814009      	0.6619861900272062  	6.418485107863327   	0.6619880221756624  	0.5588502862378386  
428251008       ->    444814009      	0.6619861900272062  	6.418485107863327   	0.6619880221756624  	0.5588502862378386  
5602001         ->    271737000      	0.6619113091997074  	13.579722413154656  	0.6619245738827003  	0.6131809726702414  
271737000       ->    5602001        	0.6619113091997074  	13.579722413154656  	0.013878414731605192	0.012856419265912815
444814009       ->    40055000       	0.6614872223788922  	6.4136333013565725  	0.22013724499295156 	0.1858139161324772  
40055000        ->    444814009      	0.6614872223788922  	6.4136333013565725  	0.6614876178373474  	0.5583498818995236  
444814009       ->    93761005       	0.6611792053669115  	6.410928910268292   	0.0029536931138122724	0.002492965323010945
93761005        ->    444814009      	0.6611792053669114  	6.410928910268291   	0.6612086930634117  	0.5580709571255879  
284551006       ->    444814009      	0.6611520372371675  	6.410407207627852   	0.661154885834244   	0.5580171498964202  
444814009       ->    284551006      	0.6611520372371675  	6.410407207627852   	0.03057557783865734 	0.025805899899590548
370247008       ->    444814009      	0.660414594105964   	6.403257141778292   	0.660417444230714   	0.5572797082928902  
444814009       ->    370247008      	0.660414594105964   	6.403257141778291   	0.030591536558767986	0.025814040374962974
359817006       ->    444814009      	0.6602933841471944  	6.402127835443388   	0.6603009701321518  	0.557163234194328   
444814009       ->    359817006      	0.6602933841471943  	6.4021278354433875  	0.011495598053036146	0.009700007844825316
263102004       ->    444814009      	0.659137845584376   	6.390878700323602   	0.6591407598046384  	0.5560030238668145  
444814009       ->    263102004      	0.659137845584376   	6.390878700323602   	0.029973136154480412	0.02528314944686809 
403192003       ->    444814009      	0.6585605065759275  	6.385750270782011   	0.658611825192802   	0.5554740892549782  
444814009       ->    403192003      	0.6585605065759275  	6.385750270782011   	0.0017035933718115806	0.0014368129153934258
444814009       ->    62106007       	0.6578145551851228  	6.378034622635106   	0.0585153070723728  	0.04934080261535607 
62106007        ->    444814009      	0.6578145551851228  	6.378034622635106   	0.6578160507116374  	0.5546783147738136  
444814009       ->    39848009       	0.6577779791907197  	6.377683142226006   	0.048068994866611696	0.04053193261459236 
39848009        ->    444814009      	0.6577779791907197  	6.377683142226006   	0.6577797998180164  	0.5546420638801925  
444814009       ->    283371005      	0.6577465178728802  	6.377388353020882   	0.0304093411708381  	0.025641034853655202
283371005       ->    444814009      	0.6577465178728801  	6.377388353020881   	0.6577493959268208  	0.554611659988997   
444814009       ->    195967001      	0.657607445797778   	6.376547032521157   	0.0015865627576668352	0.0013377505479277437
195967001       ->    444814009      	0.657607445797778   	6.376547032521157   	0.6576626240352812  	0.5545248880974574  
444814009       ->    33737001       	0.6575864813413355  	6.375865105422934   	0.015066361677793442	0.012703331496214021
33737001        ->    444814009      	0.6575864813413355  	6.375865105422934   	0.6575922916182958  	0.554454555680472   
444814009       ->    62564004       	0.6574256805858106  	6.374302641467015   	0.01603053435114504 	0.013515665627018114
62564004        ->    444814009      	0.6574256805858106  	6.374302641467015   	0.6574311426233979  	0.554293406685574   
403190006       ->    444814009      	0.6569775716930142  	6.369941801016154   	0.65698137541251    	0.5538436394746862  
444814009       ->    403190006      	0.6569775716930142  	6.369941801016154   	0.02303375269303402 	0.019417745920513808
36971009        ->    40055000       	0.6568901202010793  	19.138342627178012  	0.656891627837066   	0.6225682989765916  
40055000        ->    36971009       	0.6568901202010793  	19.138342627178012  	0.17464503934238867 	0.1655196389488155  
230265002       ->    444814009      	0.656700258126503   	6.367352548439156   	0.6567143257639473  	0.5535765898261235  
444814009       ->    230265002      	0.656700258126503   	6.367352548439155   	0.006230550309865149	0.005252035257892338
271737000       ->    449868002      	0.6564929087828654  	13.468438975423837  	0.025379039429105275	0.023494705285006245
449868002       ->    271737000      	0.6564929087828653  	13.468438975423835  	0.6565002183723977  	0.6077566171599388  
444814009       ->    30832001       	0.6563148370477698  	6.363615899861413   	0.006219911163124718	0.005242493408659026
30832001        ->    444814009      	0.6563148370477697  	6.363615899861412   	0.6563289362896435  	0.5531912003518197  
5602001         ->    444814009      	0.6560058298844186  	6.360613991569579   	0.6560193262649309  	0.552881590327107   
444814009       ->    5602001        	0.6560058298844185  	6.360613991569578   	0.006500518658403596	0.005478523192711219
284549007       ->    444814009      	0.655928802544879   	6.359764512945958   	0.6559317129629629  	0.5527939770251391  
444814009       ->    284549007      	0.655928802544879   	6.359764512945958   	0.030147352182354974	0.025407026951603594
444814009       ->    283385000      	0.65584387647247    	6.358940965980899   	0.030283001303295476	0.02552073012240173 
283385000       ->    444814009      	0.65584387647247    	6.3589409659809     	0.6558467741935484  	0.5527090382557246  
16114001        ->    444814009      	0.655622688175534   	6.356796916437544   	0.6556256417779082  	0.5524879058400843  
444814009       ->    16114001       	0.6556226881755339  	6.356796916437543   	0.02971912652605261 	0.025043953334786383
444814009       ->    10509002       	0.655512842597106   	6.35570535704216    	0.4023140144160438  	0.3390143502850945  
10509002        ->    444814009      	0.655512842597106   	6.35570535704216    	0.6555130608132266  	0.5523753248754028  
444814009       ->    70704007       	0.6553316459743187  	6.353965112752837   	0.04549964092879751 	0.03833881455953139 
70704007        ->    444814009      	0.6553316459743187  	6.353965112752837   	0.6553335759572471  	0.5521958400194232  
44465007        ->    444814009      	0.654987380358059   	6.35061675674131    	0.6549882340991044  	0.5518504981612806  
444814009       ->    44465007       	0.6549873803580589  	6.350616756741309   	0.10290581695348033 	0.08670175034148651 
444814009       ->    195662009      	0.6549573828683706  	6.350319494172048   	0.4570191770619996  	0.38505127411138035 
195662009       ->    444814009      	0.6549573828683705  	6.350319494172047   	0.6549575751107316  	0.5518198391729078  
444814009       ->    444448004      	0.6544391884953424  	6.34540656822791    	0.007528526212197782	0.006342073282626039
444448004       ->    444814009      	0.6544391884953424  	6.345406568227911   	0.6544508670520232  	0.5513131311141993  
65966004        ->    444814009      	0.6544186659649521  	6.345116635397348   	0.6544209640363049  	0.5512832280984811  
444814009       ->    65966004       	0.6544186659649521  	6.345116635397348   	0.03825970157193393 	0.03222991460813007 
444814009       ->    58150001       	0.6540487227686856  	6.341533115355024   	0.03325664281724606 	0.028012383706350567
58150001        ->    444814009      	0.6540487227686856  	6.341533115355024   	0.6540513678924518  	0.550913631954628   
444470001       ->    444814009      	0.653941653479454   	6.3406278102053575  	0.6539579967689823  	0.5508202608311584  
444814009       ->    444470001      	0.6539416534794539  	6.340627810205357   	0.005383408250658297	0.004534374304525455
75498004        ->    444814009      	0.646456313524982   	6.2679081653352435  	0.6464578572388762  	0.5433201213010523  
444814009       ->    75498004       	0.6464563135249819  	6.267908165335243   	0.05755911375907652 	0.04837596808419123 
36971009        ->    444814009      	0.6459927327715346  	6.263413506385594   	0.6459942882909966  	0.5428565523531728  
444814009       ->    36971009       	0.6459927327715345  	6.263413506385593   	0.05715615607628268 	0.048030755682709494
444814009       ->    43878008       	0.6459367768452942  	6.262862444774363   	0.13149054445833444 	0.11049526544369663 
43878008        ->    444814009      	0.6459367768452942  	6.262862444774363   	0.645937453044052   	0.5427997171062282  
232353008       ->    444814009      	0.6454084398917689  	6.257765637376641   	0.6454117798685398  	0.542274043930716   
444814009       ->    232353008      	0.6454084398917689  	6.257765637376641   	0.026639093544697717	0.022382127865831984
368581000119106 ->    1501000119109  	0.6441172860070786  	175.37161664888635  	0.07300496657828896 	0.07258867933652594 
1501000119109   ->    368581000119106	0.6441172860070786  	175.37161664888635  	0.6441515650741351  	0.6404784988312447  
444814009       ->    446096008      	0.6434441474915434  	6.23872042320093    	0.026608505997818974	0.022343447749838242
446096008       ->    444814009      	0.6434441474915434  	6.23872042320093    	0.6434474995980061  	0.5403097636601822  
367498001       ->    444814009      	0.6433822673216492  	6.238153976875591   	0.6433890776064802  	0.5402513416686564  
444814009       ->    367498001      	0.6433822673216492  	6.238153976875591   	0.01309811953081363 	0.010998440750942619
271737000       ->    109838007      	0.6350905585923272  	13.02947724487224   	0.014570647096563602	0.013452363774621588
109838007       ->    271737000      	0.6350905585923271  	13.029477244872238  	0.6351036428308598  	0.5863600416184009  
368581000119106 ->    97331000119101 	0.6350252400625384  	172.89372499063148  	0.10175884088278128 	0.10117027793240066 
97331000119101  ->    368581000119106	0.6350252400625384  	172.89372499063148  	0.6350501048706595  	0.6313770386277692  
110030002       ->    444814009      	0.6337012364472201  	6.144387076093553   	0.6337181717539143  	0.5305804358160905  
444814009       ->    110030002      	0.6337012364472201  	6.144387076093553   	0.005328882623613586	0.004461606106424901
262574004       ->    444814009      	0.628508507017864   	6.094013373988988   	0.628522742168043   	0.5253850062302192  
444814009       ->    262574004      	0.6285085070178638  	6.094013373988986   	0.0063768385775460805	0.00533042824232032 
444814009       ->    233678006      	0.6203412546094219  	6.014729316359381   	0.021247705933984094	0.017715093772004878
233678006       ->    444814009      	0.6203412546094219  	6.014729316359381   	0.6203455639681615  	0.5172078280303377  
271737000       ->    93761005       	0.618305572302619   	12.685537710104379  	0.005844579764303322	0.0053838519735019946
93761005        ->    271737000      	0.618305572302619   	12.685537710104377  	0.6183387913069366  	0.5695951900944777  
237602007       ->    15777000       	0.6158866551546527  	12.672955624064233  	0.615888164527186   	0.5672895437478551  
15777000        ->    237602007      	0.6158866551546526  	12.672955624064231  	0.12931713305956563 	0.11911295205430669 
302870006       ->    15777000       	0.6131288412467747  	12.616208437115471  	0.6131303295083693  	0.5645317087290385  
15777000        ->    302870006      	0.6131288412467746  	12.61620843711547   	0.13150162990559247 	0.12107840088547503 
444814009       ->    24079001       	0.6123171964182255  	5.9369418265633085  	0.016652924435460275	0.01384795768288893 
24079001        ->    444814009      	0.6123171964182255  	5.9369418265633085  	0.612322738386308   	0.5091850024484842  
97331000119101  ->    59621000       	0.6121851848429526  	14.6277170314331    	0.6122116056863202  	0.5703587584941879  
59621000        ->    97331000119101 	0.6121851848429526  	14.6277170314331    	0.008609332293353084	0.008020769342972465
1551000119108   ->    59621000       	0.6088753234150203  	14.548235847513743  	0.6088850918410935  	0.5670322446489613  
59621000        ->    1551000119108  	0.6088753234150203  	14.548235847513743  	0.023356951372184024	0.021751467957081452
59621000        ->    431855005      	0.6084553552737053  	14.538052665791739  	0.06445037262317539 	0.060017153532228765
431855005       ->    59621000       	0.6084553552737053  	14.538052665791739  	0.6084588966925528  	0.5666060495004206  
713197008       ->    271737000      	0.6071067113286345  	12.455196791491737  	0.6071111454271706  	0.5583675442147117  
271737000       ->    713197008      	0.6071067113286345  	12.455196791491737  	0.04425222020868273 	0.040699308042821826
314994000       ->    15777000       	0.602641365716133   	12.400877768832508  	0.6026655560183257  	0.5540669352389949  
15777000        ->    314994000      	0.602641365716133   	12.400877768832508  	0.008167873220157204	0.0075092203915094  
127013003       ->    59621000       	0.6024699872307476  	14.39503846220778   	0.6024733450836488  	0.5606204978915166  
59621000        ->    127013003      	0.6024699872307475  	14.395038462207777  	0.06833391231393421 	0.06358686613595173 
59621000        ->    237602007      	0.6024582805920652  	14.394715847303697  	0.14688628602515616 	0.13668210501989722 
237602007       ->    59621000       	0.6024582805920651  	14.394715847303695  	0.6024598427313663  	0.5606069955392341  
15777000        ->    44054006       	0.6012454845691664  	12.371688390119687  	0.13118270465546195 	0.12057924451980032 
44054006        ->    15777000       	0.6012454845691663  	12.371688390119685  	0.601246992471477   	0.5526483716921461  
84757009        ->    444814009      	0.5998516026585329  	5.816075276646851   	0.5998568360773086  	0.4967191001394847  
444814009       ->    84757009       	0.5998516026585328  	5.81607527664685    	0.017831209936963056	0.014765360702074317
302870006       ->    59621000       	0.5983772317035123  	14.2972059694382    	0.5983787767133383  	0.556525929521206   
59621000        ->    302870006      	0.5983772317035123  	14.2972059694382    	0.14902305216724457 	0.13859982314712713 
703151001       ->    444814009      	0.5974956628463658  	5.793208601212239   	0.5974984189445577  	0.49436068300673386 
444814009       ->    703151001      	0.5974956628463658  	5.793208601212239   	0.03392424927520813 	0.028068383966282535
128613002       ->    444814009      	0.5974956628463658  	5.793208601212239   	0.5974984189445577  	0.49436068300673386 
444814009       ->    128613002      	0.5974956628463658  	5.793208601212239   	0.03392424927520813 	0.028068383966282535
422034002       ->    59621000       	0.597325101879104   	14.2721677626921    	0.5973308564724287  	0.5554780092802964  
59621000        ->    422034002      	0.5973251018791039  	14.272167762692098  	0.04004470167205228 	0.037238911946350595
368581000119106 ->    59621000       	0.5970679341595962  	14.26599079525297   	0.597072332798088   	0.5552194856059558  
59621000        ->    368581000119106	0.5970679341595962  	14.265990795252971  	0.05239992921142842 	0.04872686296853805 
59621000        ->    44054006       	0.5961617719705705  	14.244271037530867  	0.1510385601080181  	0.14043509997235648 
44054006        ->    59621000       	0.5961617719705704  	14.244271037530865  	0.5961632990970946  	0.5543104519049624  
15777000        ->    126906006      	0.5951813793380484  	12.246962095996984  	0.04863751181857951 	0.044666117815941334
126906006       ->    15777000       	0.5951813793380484  	12.246962095996986  	0.5951854666021966  	0.5465868458228658  
15777000        ->    92691004       	0.594728551776895   	12.237652796184246  	0.04423464995837038 	0.04062001480773406 
92691004        ->    15777000       	0.594728551776895   	12.237652796184246  	0.5947330474708762  	0.5461344266915453  
59621000        ->    1501000119109  	0.5943596102543647  	14.20210862391632   	0.005912156626269115	0.005495869384506081
1501000119109   ->    59621000       	0.5943596102543647  	14.20210862391632   	0.5943986820428336  	0.5525458348507014  
59621000        ->    80394007       	0.5784328836990461  	13.820717610017649  	0.0667772191889465  	0.061945543940727515
80394007        ->    59621000       	0.5784328836990461  	13.820717610017649  	0.5784363822176801  	0.5365835350255479  
7200002         ->    15777000       	0.5771776054519272  	11.876671479423301  	0.5771898533491875  	0.5285912325698566  
15777000        ->    7200002        	0.5771776054519272  	11.876671479423301  	0.01644017329212706 	0.015055932486897232
449868002       ->    15777000       	0.5692148832754816  	11.71276141075515   	0.5692240500800699  	0.5206254293007391  
15777000        ->    449868002      	0.5692148832754816  	11.71276141075515   	0.02207075624797144 	0.02018642210387241 
40055000        ->    75498004       	0.5678462407781285  	16.544086677709306  	0.15192675801933353 	0.14274361234444824 
75498004        ->    40055000       	0.5678462407781284  	16.544086677709302  	0.5678481277352093  	0.5335247988747349  
444814009       ->    241929008      	0.5678154101270098  	5.505482172397956   	0.012626007394206985	0.010332655604329583
241929008       ->    444814009      	0.5678154101270096  	5.505482172397955   	0.567822966507177   	0.4646852305693532  
5602001         ->    15777000       	0.566618347521181   	11.659494485090292  	0.5666353509596027  	0.5180367301802719  
15777000        ->    5602001        	0.566618347521181   	11.659494485090292  	0.011915950496027547	0.01089395503033517 
80394007        ->    1501000119109  	0.5630551122642466  	116.5428490974401   	0.04851530119797877 	0.048099013956215735
1501000119109   ->    80394007       	0.5630551122642466  	116.54284909744011  	0.5630971993410214  	0.5582655240928024  
65363002        ->    444814009      	0.562281723646327   	5.451764801053503   	0.5622826784461789  	0.459144942508355   
444814009       ->    65363002       	0.562281723646327   	5.451764801053503   	0.10021544272149374 	0.08183324055786995 
15777000        ->    90781000119102 	0.561792202536369   	11.560380661906525  	0.007707830602712276	0.007041085204949473
90781000119102  ->    15777000       	0.561792202536369   	11.560380661906526  	0.5618185558527052  	0.5132199350733744  
368581000119106 ->    1551000119108  	0.5600060977691905  	152.46582818892927  	0.24478135852720415 	0.24317587511210156 
1551000119108   ->    368581000119106	0.5600060977691905  	152.46582818892927  	0.560017086715079   	0.5563440204721887  
80394007        ->    97331000119101 	0.5599793443410424  	115.90375864827179  	0.06821665815022994 	0.06762809519984932 
97331000119101  ->    80394007       	0.5599793443410424  	115.90375864827179  	0.5600093218364017  	0.5551776465881827  
431856006       ->    15777000       	0.5574608889127659  	11.471278889941692  	0.5574883326262198  	0.5088897118468889  
15777000        ->    431856006      	0.5574608889127659  	11.471278889941692  	0.007417128826044621	0.006770546269975119
59621000        ->    431856006      	0.5508843249416707  	13.163075237545815  	0.008511014832827544	0.007864432276758041
431856006       ->    59621000       	0.5508843249416707  	13.163075237545815  	0.5509121764955451  	0.5090593293034129  
59621000        ->    90781000119102 	0.5504769777192329  	13.153322855027891  	0.008769917478878132	0.00810317208111533 
90781000119102  ->    59621000       	0.5504769777192329  	13.153322855027891  	0.5505040115202633  	0.5086511643281311  
233604007       ->    162864005      	0.5499658558634801  	10.96840893312683   	0.5499776286353467  	0.49983565891225384 
162864005       ->    233604007      	0.5499658558634801  	10.96840893312683   	0.01681223961681443 	0.01527945216155845 
15777000        ->    254632001      	0.5492747721095248  	11.30347578849329   	0.003488421320011854	0.003179806396134811
254632001       ->    15777000       	0.5492747721095247  	11.303475788493289  	0.5493333333333333  	0.5007347125540025  
80394007        ->    1551000119108  	0.5492411984136407  	113.67743649943236  	0.18250723897121443 	0.18090175555611185 
1551000119108   ->    80394007       	0.5492411984136407  	113.67743649943237  	0.5492524562152926  	0.5444207809670736  
127013003       ->    15777000       	0.5491597042274571  	11.299981431051915  	0.5491635123811726  	0.5005648916018417  
15777000        ->    127013003      	0.549159704227457   	11.299981431051913  	0.05364153366354797 	0.04889448748556549 
15777000        ->    67811000119102 	0.5490743346605386  	11.299352515996224  	0.003485598972665566	0.003177121210976913
67811000119102  ->    15777000       	0.5490743346605386  	11.299352515996224  	0.5491329479768786  	0.5005343271975478  
431855005       ->    15777000       	0.5464517623830302  	11.244266932788323  	0.5464558646081495  	0.4978572438288187  
15777000        ->    431855005      	0.5464517623830302  	11.244266932788323  	0.04984829883013703 	0.0454150797391904  
15777000        ->    162573006      	0.5459723827557089  	11.234500332049626  	0.023140425892214555	0.021080661309164975
162573006       ->    15777000       	0.5459723827557089  	11.234500332049626  	0.5459812212825464  	0.4973826005032156  
254637007       ->    15777000       	0.5452801403400365  	11.220288903296636  	0.5452905654458474  	0.49669194466651656 
15777000        ->    254637007      	0.5452801403400364  	11.220288903296634  	0.019623781098739822	0.01787482603458152 
15777000        ->    424132000      	0.5452158979128812  	11.218967102771806  	0.019615314056700958	0.01786690764129622 
424132000       ->    15777000       	0.5452158979128812  	11.218967102771806  	0.5452263277633953  	0.49662770698406444 
97331000119101  ->    1501000119109  	0.5380115138721522  	914.1860064953389   	0.38056397110230716 	0.38014768386054415 
1501000119109   ->    97331000119101 	0.5380115138721522  	914.1860064953388   	0.5380560131795716  	0.5374674502291911  
271737000       ->    370143000      	0.5377850260648549  	11.033406909390465  	0.00890616030525759 	0.008098960826583635
370143000       ->    271737000      	0.5377850260648549  	11.033406909390465  	0.5378079864061173  	0.48906438519365836 
88805009        ->    271737000      	0.5376961947613957  	11.03116255326495   	0.5376985884061565  	0.48895498719369757 
271737000       ->    88805009       	0.5376961947613957  	11.03116255326495   	0.08542879011289578 	0.07768447579421946 
83664006        ->    162864005      	0.5365357553982242  	10.70066463240435   	0.5365524020149895  	0.4864104322918967  
162864005       ->    83664006       	0.5365357553982241  	10.700664632404349  	0.01194582662001767 	0.010829463568713114
88805009        ->    15777000       	0.5357479372111603  	11.023982416619571  	0.535750340943306   	0.4871517201639751  
15777000        ->    88805009       	0.5357479372111603  	11.023982416619571  	0.08537318487786291 	0.07762887055918659 
15777000        ->    49436004       	0.5329929995352777  	10.967312385161048  	0.06307381849484216 	0.057322745097846364
49436004        ->    15777000       	0.5329929995352776  	10.967312385161046  	0.5329962555749004  	0.4843976347955695  
15777000        ->    93761005       	0.5325583061740343  	10.959137919002472  	0.005049179402509067	0.0045884516117077395
93761005        ->    15777000       	0.5325583061740343  	10.95913791900247   	0.5325989877939863  	0.48400036701465543 
271737000       ->    68496003       	0.5318782426260087  	10.911787974926542  	0.1280967549497428  	0.11635745473202525 
68496003        ->    271737000      	0.5318782426260086  	10.91178797492654   	0.5318798415647236  	0.48313624035226466 
15777000        ->    26929004       	0.5309924276946273  	10.926161384175249  	0.052072308539011895	0.04730647114122002 
26929004        ->    15777000       	0.5309924276946272  	10.926161384175247  	0.5309963736833017  	0.4823977529039708  
64859006        ->    15777000       	0.5302591757531024  	10.911043367442614  	0.5302616589211768  	0.48166303814184597 
15777000        ->    64859006       	0.5302591757531024  	10.911043367442614  	0.0827625135825466  	0.07517730740240244 
431855005       ->    90781000119102 	0.529286647607142   	119.39742767312526  	0.07960768540577334 	0.07894094000801054 
90781000119102  ->    431855005      	0.529286647607142   	119.39742767312526  	0.5293149557704176  	0.524881736679471   
431855005       ->    431856006      	0.5292453080045195  	119.38830241117697  	0.07719439373781752 	0.07654781118174801 
431856006       ->    431855005      	0.5292453080045194  	119.38830241117695  	0.5292745014849385  	0.5248412823939919  
72892002        ->    301011002      	0.5285301415184657  	18.761166456918243  	0.07715078630897318 	0.07303852673885868 
301011002       ->    72892002       	0.5285301415184657  	18.761166456918243  	0.528534738667823   	0.5003629967944426  
230265002       ->    162864005      	0.5282957813783923  	10.536385260788808  	0.5283151107373143  	0.4781731410142214  
162864005       ->    230265002      	0.5282957813783923  	10.536385260788807  	0.010310011571066317	0.009331496519093506
109838007       ->    162864005      	0.5281322282032547  	10.533075395117738  	0.528149147553048   	0.4780071778299551  
162864005       ->    109838007      	0.5281322282032547  	10.533075395117738  	0.01177896254311795 	0.010660679221175936
80394007        ->    422034002      	0.5276623933903003  	109.210391100287    	0.3064213932890479  	0.3036156035633462  
422034002       ->    80394007       	0.5276623933903002  	109.21039110028698  	0.5276691435275713  	0.5228374682793523  
443165006       ->    15777000       	0.527441617712041   	10.853180796736886  	0.527449617790132   	0.47885099701080114 
15777000        ->    443165006      	0.527441617712041   	10.853180796736886  	0.025705939629990262	0.02333742296087525 
162864005       ->    49436004       	0.5270304976142227  	10.510831507732666  	0.060448563464426494	0.0546974900674307  
49436004        ->    162864005      	0.5270304976142226  	10.510831507732664  	0.5270337952252617  	0.47689182550216885 
67811000119102  ->    162864005      	0.5263946414334061  	10.499312365750995  	0.5264562027567808  	0.476314233033688   
162864005       ->    67811000119102 	0.526394641433406   	10.499312365750994  	0.0032388043778568635	0.0029303266161682102
254632001       ->    162864005      	0.5261606578587311  	10.49464600469955   	0.5262222222222223  	0.4760802524991294  
162864005       ->    254632001      	0.526160657858731   	10.494646004699549  	0.0032388043778568635	0.0029301894539798205
19169002        ->    254837009      	0.5261555561133096  	19.000351984684443  	0.05618294748729531 	0.053226005029988074
254837009       ->    19169002       	0.5261555561133096  	19.000351984684443  	0.5261619816309491  	0.49846975876817945 
271737000       ->    49436004       	0.5260526472991696  	10.792307885398113  	0.06206735477190099 	0.0563162813749052  
49436004        ->    271737000      	0.5260526472991695  	10.792307885398111  	0.526055951727921   	0.47731235051546206 
38822007        ->    72892002       	0.5258175526994203  	18.664957502344116  	0.5258243648336528  	0.4976526229602724  
72892002        ->    38822007       	0.5258175526994202  	18.664957502344112  	0.0520960124640927  	0.049304899092548725
271737000       ->    87433001       	0.5251079184951424  	10.77300583125705   	0.028564433888995194	0.02591295162523203 
87433001        ->    271737000      	0.5251079184951424  	10.77300583125705   	0.5251151000982878  	0.47637149888582886 
162864005       ->    64859006       	0.5239120598694106  	10.448623767339688  	0.0792549655740261  	0.07166975939388194 
64859006        ->    162864005      	0.5239120598694106  	10.448623767339688  	0.5239145765899351  	0.47377260686684225 
15777000        ->    68496003       	0.5232086720788603  	10.765949573044084  	0.1263847141667725  	0.11464541394905495 
68496003        ->    15777000       	0.5232086720788603  	10.765949573044086  	0.5232103006297686  	0.47461167985043773 
713197008       ->    162864005      	0.522520959586573   	10.42093781287526   	0.5225263482994248  	0.4723843785763319  
162864005       ->    713197008      	0.5225209595865727  	10.420937812875257  	0.03702467673504446 	0.033471764569183556
15777000        ->    713197008      	0.5221348995603654  	10.74393232271038   	0.03817224785854395 	0.034619335692683044
713197008       ->    15777000       	0.5221348995603654  	10.74393232271038   	0.5221402926301972  	0.4735416718508664  
368581000119106 ->    80394007       	0.5220456431240661  	108.0475888650689   	0.5220508607490945  	0.5172191855008754  
80394007        ->    368581000119106	0.5220456431240661  	108.0475888650689   	0.39686595128598195 	0.3931928850430916  
443165006       ->    162864005      	0.521824195765726   	10.407095968199565  	0.5218322909427844  	0.4716903212196915  
162864005       ->    443165006      	0.521824195765726   	10.407095968199565  	0.024649380277760303	0.022280863608645292
162864005       ->    68496003       	0.5217131127391905  	10.40475173351888   	0.12214450429059516 	0.11040520407287761 
68496003        ->    162864005      	0.5217131127391905  	10.40475173351888   	0.5217147463984017  	0.4715727766753088  
162864005       ->    93761005       	0.5206489636561753  	10.384328430375108  	0.004784348696682141	0.004323620905880813
93761005        ->    162864005      	0.5206489636561753  	10.384328430375108  	0.520690681750521   	0.47054871202742815 
26929004        ->    162864005      	0.5199119223351789  	10.36887789651558   	0.5199159615495309  	0.46977399182643803 
162864005       ->    26929004       	0.5199119223351789  	10.36887789651558   	0.04941638605235155 	0.044650548654559676
230265002       ->    15777000       	0.5197448282325028  	10.695046477758579  	0.5197645079899075  	0.4711658872105766  
15777000        ->    230265002      	0.5197448282325028  	10.695046477758579  	0.010465263960035562	0.009486748908062751
15777000        ->    55822004       	0.5183065240639683  	10.665067670876981  	0.19520483185865684 	0.17690163511554557 
55822004        ->    15777000       	0.5183065240639683  	10.665067670876981  	0.5183075793228519  	0.469708958543521   
233604007       ->    15777000       	0.5164079310173487  	10.626239456472726  	0.516420581655481   	0.46782196087615013 
15777000        ->    233604007      	0.5164079310173486  	10.626239456472724  	0.016287766535427513	0.014754979080171534
162864005       ->    363406005      	0.515853945622675   	10.28820957079205   	0.011647659662934564	0.010515522959965181
363406005       ->    162864005      	0.515853945622675   	10.288209570792052  	0.5158710928034892  	0.4657291230803963  
55822004        ->    162864005      	0.5158410280375992  	10.287631131094969  	0.5158420886977114  	0.46570011897461855 
162864005       ->    55822004       	0.5158410280375992  	10.287631131094969  	0.1882965366129875  	0.16999333986987625 
