X, Y                                     ->    Z              	Std Lift            	Lift                	Confidence          	Interest            
399211009           40055000             ->    195662009      	0.4642086984261372  	6.450798103428963   	0.4642504118616145  	0.3922825089109952  
72892002            44465007             ->    195662009      	0.4642009961923141  	6.450285014359103   	0.46421348591722983 	0.39224558296661055 
444470001           10509002             ->    195662009      	0.46419991924964493 	6.451484394090517   	0.4642998027613412  	0.3923318998107219  
431855005           55822004             ->    195662009      	0.4641708911373932  	6.450126735032497   	0.46420209488601355 	0.39223419193539427 
44465007            43878008             ->    195662009      	0.4641622398127652  	6.449772070986957   	0.46417657045840405 	0.39220866750778477 
43878008            16114001             ->    195662009      	0.46415234209979833 	6.45012372047       	0.4642018779342723  	0.39223397498365303 
239872002           10509002             ->    271737000      	0.46410319875710687 	9.521891425076092   	0.46413127841224083 	0.415387677199782   
232353008           15777000             ->    195662009      	0.46409056539316496 	6.449216031705959   	0.4641365534773924  	0.39216865052677313 
370247008           72892002             ->    195662009      	0.4640744395533528  	6.4489142174163     	0.46411483253588515 	0.39214692958526587 
44465007            10509002             ->    195662009      	0.4640645811208514  	6.4482893137664234  	0.4640698595306573  	0.39210195658003805 
444814009           283385000            ->    195662009      	0.46404403502837654 	6.448085033055044   	0.4640551578762461  	0.39208725492562685 
72892002            44054006             ->    195662009      	0.4640351091403567  	6.448139760634191   	0.4640590965053509  	0.3920911935547316  
239873007           237602007            ->    195662009      	0.4640087397575653  	6.44796402677082    	0.46404644930772665 	0.39207854635710737 
370247008           55822004             ->    195662009      	0.4640025639753372  	6.44819745547867    	0.46406324868231913 	0.39209534573169985 
239873007           44054006             ->    195662009      	0.46400039890856676 	6.4478439592508705  	0.4640378083001034  	0.3920699053494841  
201834006           10509002             ->    271737000      	0.4639970430340104  	9.519661948846215   	0.464022605711979   	0.41527900449952015 
431855005           53741008             ->    195662009      	0.4639840189713727  	6.447755922247602   	0.4640314724615961  	0.3920635695109768  
196416002           36971009             ->    195662009      	0.46396363410906694 	6.447904391336148   	0.4640421574705518  	0.3920742545199325  
443165006           162864005            ->    195662009      	0.4639603464745536  	6.44715824037593    	0.4639884585506603  	0.392020555600041   
307731004           15777000             ->    195662009      	0.46393945136939096 	6.447132411004884   	0.4639865996649916  	0.39201869671437234 
370247008           44465007             ->    195662009      	0.46393825771077823 	6.44756207806643    	0.464017521902378   	0.3920496189517587  
230690007           39848009             ->    195662009      	0.4639261819851156  	6.447510929265683   	0.46401384083044983 	0.39204593787983055 
19169002            10509002             ->    162864005      	0.4638949458743001  	9.251692921050612   	0.46389810633467227 	0.4137561366115794  
283385000           53741008             ->    195662009      	0.463891173495146   	6.44742054527757    	0.46400733608436495 	0.3920394331337457  
72892002            65363002             ->    195662009      	0.4638860564480383  	6.446233425007996   	0.4639219015280136  	0.3919539985773943  
75498004            55680006             ->    195662009      	0.4638799635175888  	6.446758782689271   	0.46395971041863393 	0.39199180746801465 
127013003           64859006             ->    195662009      	0.463837579583957   	6.445926371574982   	0.4638998035363458  	0.3919319005857265  
444814009           33737001             ->    195662009      	0.4638314609563398  	6.445287516315882   	0.4638538264630594  	0.3918859235124401  
283371005           19169002             ->    195662009      	0.4637991147156846  	6.4450844897334     	0.46383921506567494 	0.39187131211505566 
162573006           92691004             ->    195662009      	0.46378167826910177 	6.44501476178139    	0.4638341968911917  	0.39186629394057243 
449868002           271737000            ->    195662009      	0.4637705502150567  	6.444520797255677   	0.46379864730014414 	0.39183074434952486 
368581000119106     72892002             ->    195662009      	0.4637656236929322  	6.445309682081761   	0.463855421686747   	0.3918875187361277  
284551006           44465007             ->    195662009      	0.4637435311135115  	6.444843789759609   	0.46382189239332094 	0.39185398944270167 
444814009           70704007             ->    195662009      	0.4637344452496817  	6.443731628951299   	0.46374185251220296 	0.3917739495615837  
449868002           40055000             ->    162864005      	0.463730673311931   	9.249490534082328   	0.4637876743139901  	0.4136457045908972  
410429000           40055000             ->    15777000       	0.46372993806250645 	9.54248965780592    	0.4637518361703966  	0.41515321539106576 
429007001           40055000             ->    15777000       	0.46372993806250645 	9.54248965780592    	0.4637518361703966  	0.41515321539106576 
127013003           55822004             ->    195662009      	0.46371251746647735 	6.443727441516957   	0.46374155115133464 	0.39177364820071536 
127013003           59621000             ->    195662009      	0.4637066117775651  	6.443410846696479   	0.46371876648601984 	0.39175086353540056 
444814009           263102004            ->    195662009      	0.4636944962484932  	6.443229862243885   	0.46370574141449994 	0.39173783846388066 
127013003           53741008             ->    195662009      	0.46367311529016836 	6.4433923194324185  	0.46371743311767794 	0.39174953016705866 
92691004            7200002              ->    162864005      	0.4636639205666152  	9.248107655319787   	0.463718334048948   	0.41357636432585515 
67811000119102      162573006            ->    195662009      	0.4636489706244346  	6.4440070203569375  	0.4637616718541574  	0.3917937689035381  
67811000119102      254632001            ->    195662009      	0.4636489706244346  	6.4440070203569375  	0.4637616718541574  	0.3917937689035381  
444814009           19169002             ->    162864005      	0.46364007897211623 	9.246584466750122   	0.4636419583738053  	0.4134999886507124  
302870006           239873007            ->    195662009      	0.4636391956345524  	6.442823141677291   	0.4636764705882353  	0.391708567637616   
65363002            15777000             ->    195662009      	0.4636243211604812  	6.442460688652363   	0.4636503856041131  	0.3916824826534938  
284549007           43878008             ->    195662009      	0.46361424514286276 	6.442745937633992   	0.46367091437513974 	0.39170301142452046 
55680006            19169002             ->    15777000       	0.4636073157546373  	9.539933774734259   	0.4636276237782407  	0.4150290029989098  
83664006            55822004             ->    195662009      	0.4635486621693362  	6.442469921610878   	0.46365105008077545 	0.3916831471301562  
156073000           15777000             ->    195662009      	0.46354526120567624 	6.441291993231854   	0.46356627704551107 	0.3915983740948918  
126906006           43878008             ->    195662009      	0.4635440126900263  	6.44217997941007    	0.4636301835486064  	0.39166228059798713 
92691004            64859006             ->    162864005      	0.46353242222927926 	9.245434326024684   	0.4635842880523732  	0.4134423183292803  
75498004            43878008             ->    195662009      	0.46353132839301514 	6.441201964498513   	0.4635597978663672  	0.3915918949157479  
239873007           72892002             ->    195662009      	0.46351415271743324 	6.44126530619793    	0.4635643564356436  	0.3915964534850243  
410429000           68496003             ->    195662009      	0.4634882170969968  	6.440935080532852   	0.4635405907870275  	0.3915726878364082  
429007001           68496003             ->    195662009      	0.4634882170969968  	6.440935080532852   	0.4635405907870275  	0.3915726878364082  
254637007           126906006            ->    195662009      	0.46348764158028677 	6.441035959945095   	0.46354785086677747 	0.3915799479161582  
444814009           24079001             ->    195662009      	0.4634839847441676  	6.440429879813837   	0.46350423255071077 	0.3915363296000915  
92691004            5602001              ->    162864005      	0.4634621926980014  	9.244492308528924   	0.4635370534396221  	0.4133950837165292  
254632001           162573006            ->    195662009      	0.46344286112557764 	6.441143017236779   	0.46355555555555555 	0.3915876526049363  
33737001            10509002             ->    195662009      	0.46343752629497614 	6.440003745048824   	0.4634735645252985  	0.3915056615746792  
126906006           7200002              ->    162864005      	0.4634318449826937  	9.243384305512146   	0.4634814959859017  	0.41333952626280884 
156073000           59621000             ->    195662009      	0.46340735979941855 	6.439393202756101   	0.4634296250768285  	0.3914617221262092  
201834006           59621000             ->    195662009      	0.4634018186110135  	6.439427902865538   	0.4634321223709369  	0.3914642194203176  
43878008            22298006             ->    195662009      	0.4633872433881333  	6.439969144274992   	0.46347107438016527 	0.391503171429546   
399211009           43878008             ->    195662009      	0.4633872433881333  	6.439969144274992   	0.46347107438016527 	0.391503171429546   
65966004            55680006             ->    195662009      	0.4633813838202364  	6.440136881373831   	0.46348314606741575 	0.3915152431167965  
271737000           49436004             ->    195662009      	0.46337880977755835 	6.438846873862569   	0.4633903069320397  	0.3914224039814204  
284551006           19169002             ->    195662009      	0.4633704109599986  	6.439130988360224   	0.4634107540566338  	0.3914428511060145  
124171000119105     36971009             ->    195662009      	0.46335965820020897 	6.439494687235751   	0.463436928702011   	0.3914690257513917  
87433001            72892002             ->    195662009      	0.4633559949567551  	6.439515326125828   	0.463438414039649   	0.39147051108902975 
302870006           58150001             ->    195662009      	0.463349831216411   	6.439747866763056   	0.4634551495016611  	0.39148724655104183 
424132000           126906006            ->    195662009      	0.46334277334452406 	6.439023826261253   	0.46340304182509506 	0.3914351388744758  
47693006            40055000             ->    271737000      	0.4633270482281928  	9.506605636503712   	0.46338619402985076 	0.4146425928173919  
271737000           58150001             ->    195662009      	0.4633226828831204  	6.438228155555241   	0.46334577907294416 	0.3913778761223249  
307731004           40055000             ->    195662009      	0.46332078563414136 	6.438822631585104   	0.4633885622661678  	0.39142065931554854 
201834006           43878008             ->    271737000      	0.4633179796177245  	9.507189100092436   	0.4634146341463415  	0.41467103293388263 
431855005           127013003            ->    195662009      	0.46331321358449956 	6.43788469046619    	0.4633210606107484  	0.3913531576601291  
431855005           44054006             ->    195662009      	0.46331321358449956 	6.43788469046619    	0.4633210606107484  	0.3913531576601291  
236077008           6072007              ->    94260004       	0.46330763763671806 	1648.7198100407056  	0.4633649932157395  	0.4630839478917288  
368581000119106     55822004             ->    195662009      	0.4632972780251871  	6.438131026113451   	0.4633387888707038  	0.3913708859200845  
403190006           40055000             ->    195662009      	0.46327982949303764 	6.43791299903108    	0.46332309791879905 	0.3913551949681798  
156073000           44465007             ->    195662009      	0.4632687258771016  	6.438191047783084   	0.4633431085043988  	0.3913752055537795  
444814009           79586000             ->    15777000       	0.46326704656855733 	9.532816789294861   	0.4632817481017794  	0.41468312732244855 
428251008           44054006             ->    80394007       	0.46325853045716175 	95.89018478410989   	0.4633102323685283  	0.4584785571203093  
74400008            44054006             ->    80394007       	0.46325853045716175 	95.89018478410989   	0.4633102323685283  	0.4584785571203093  
302870006           301011002            ->    195662009      	0.46325678633645434 	6.438575636069255   	0.4633707865168539  	0.39140288356623465 
124171000119105     75498004             ->    195662009      	0.4632537107938711  	6.437987007500815   	0.46332842415316644 	0.39136052120254716 
431855005           237602007            ->    195662009      	0.46323221916500373 	6.436759431381824   	0.46324007807417045 	0.39127217512355117 
431855005           302870006            ->    195662009      	0.46323085587544727 	6.436740400744197   	0.46323870847908866 	0.3912708055284694  
271737000           239872002            ->    195662009      	0.4632265898208515  	6.43690585183178    	0.46325061564690284 	0.39128271269628356 
444814009           44465007             ->    195662009      	0.46322317855899514 	6.436570162513205   	0.4632264567906021  	0.3912585538399828  
55822004            53741008             ->    195662009      	0.4632196564750548  	6.4367136526069615  	0.46323678347174396 	0.3912688805211247  
443165006           64859006             ->    195662009      	0.4632120875883244  	6.4365746237296175  	0.4632267778549919  	0.3912588749043726  
271737000           263102004            ->    195662009      	0.46321193428166785 	6.436723871593026   	0.4632375189107413  	0.391269615960122   
239873007           59621000             ->    195662009      	0.46319772291559463 	6.436346619841785   	0.46321036889332    	0.39124246594270073 
82423001            53741008             ->    195662009      	0.46319229958737884 	6.437152491923555   	0.46326836581709147 	0.3913004628664722  
254837009           55822004             ->    195662009      	0.4631539141594363  	6.436196542090643   	0.4631995681122908  	0.3912316651616715  
126906006           55822004             ->    195662009      	0.4631223240154488  	6.435483108109886   	0.46314822376480197 	0.3911803208141827  
198992004           59621000             ->    195662009      	0.46310080784050245 	6.435326041515581   	0.4631369200113863  	0.391169017060767   
302870006           75498004             ->    80394007       	0.463087537659023   	95.8557536093506    	0.46314387211367675 	0.45831219686545777 
444814009           233678006            ->    195662009      	0.4630873298815829  	6.434857650130187   	0.46310321086561934 	0.39113530791500006 
301011002           237602007            ->    195662009      	0.46308476002925786 	6.436222995950677   	0.4632014719411224  	0.3912335689905031  
237602007           201834006            ->    195662009      	0.4630758773725421  	6.435720598832689   	0.46316531547409234 	0.39119741252347306 
398254007           72892002             ->    195662009      	0.46307531964991233 	6.434623663765552   	0.4630863713576375  	0.39111846840701825 
399211009           15777000             ->    195662009      	0.4630742596827982  	6.434838556774834   	0.4631018367568743  	0.391133933806255   
22298006            15777000             ->    195662009      	0.4630742596827982  	6.434838556774834   	0.4631018367568743  	0.391133933806255   
254837009           43878008             ->    15777000       	0.4630640011062547  	9.53065267183071    	0.4631765749778172  	0.41457795419848636 
424132000           237602007            ->    126906006      	0.46305105363152416 	116.62350661484824  	0.4631578947368421  	0.4591865007342039  
254637007           237602007            ->    126906006      	0.46305105363152416 	116.62350661484824  	0.4631578947368421  	0.4591865007342039  
368581000119106     230690007            ->    431855005      	0.4630479309963954  	104.46570761980537  	0.46311936936936937 	0.45868615027842274 
444814009           156073000            ->    195662009      	0.4630399870260053  	6.434125368288908   	0.4630505100771336  	0.3910826071265143  
156073000           10509002             ->    195662009      	0.4630344180108383  	6.434147804504175   	0.46305212476449653 	0.39108422181387725 
87433001            72892002             ->    271737000      	0.46303095316084764 	9.501009581665336   	0.4631134221644459  	0.41436982095198704 
410429000           62106007             ->    195662009      	0.4630280684375787  	6.435307605643576   	0.463135593220339   	0.3911676902697197  
429007001           62106007             ->    195662009      	0.4630280684375787  	6.435307605643576   	0.463135593220339   	0.3911676902697197  
43878008            19169002             ->    162864005      	0.4630149352641201  	9.234323152687212   	0.46302715193529753 	0.41288518221220466 
10509002            7200002              ->    92691004       	0.4629734390577404  	128.10033627679638  	0.4630359783144406  	0.4594213431638043  
127013003           44054006             ->    195662009      	0.46296472627290247 	6.433035288086743   	0.4629720592909359  	0.3910041563403166  
82423001            36971009             ->    195662009      	0.46295323664485327 	6.433860155796285   	0.4630314232902033  	0.391063520339584   
443165006           19169002             ->    195662009      	0.4629394186679115  	6.433096798304053   	0.4629764860522857  	0.3910085831016664  
410429000           43878008             ->    195662009      	0.4629377811489236  	6.4332741776673465  	0.46298925167308863 	0.39102134872246935 
429007001           43878008             ->    195662009      	0.4629377811489236  	6.4332741776673465  	0.46298925167308863 	0.39102134872246935 
283371005           44465007             ->    195662009      	0.4629350616587205  	6.433650439546463   	0.46301633045148893 	0.39104842750086966 
449868002           431855005            ->    195662009      	0.46289774307852954 	6.433282357358822   	0.4629898403483309  	0.3910219373977116  
431855005           10509002             ->    195662009      	0.4628931996115173  	6.432212314654613   	0.4629128316188414  	0.3909449286682221  
82423001            49436004             ->    195662009      	0.4628747636553988  	6.433118264361805   	0.4629780309194467  	0.39101012796882745 
302870006           127013003            ->    195662009      	0.462872106614898   	6.431748403783331   	0.46287944492627925 	0.39091154197565997 
237602007           127013003            ->    195662009      	0.4628709613815207  	6.431732573494765   	0.462878305653608   	0.3909104027029887  
195662009           19169002             ->    162864005      	0.462867478689473   	9.231193369894644   	0.4628702184612728  	0.4127282487381799  
443165006           55822004             ->    271737000      	0.46285938774931135 	9.496591417029387   	0.46289806490934027 	0.41415446369688136 
128613002           43878008             ->    195662009      	0.46285267820282333 	6.431999648779312   	0.4628975265017668  	0.3909296235511475  
703151001           43878008             ->    195662009      	0.46285267820282333 	6.431999648779312   	0.4628975265017668  	0.3909296235511475  
74400008            44054006             ->    431855005      	0.46285082710012193 	104.41680385908714  	0.4629025682837342  	0.4584693491927876  
428251008           44054006             ->    431855005      	0.46285082710012193 	104.41680385908714  	0.4629025682837342  	0.4584693491927876  
195662009           79586000             ->    15777000       	0.46285065609543175 	9.524388080770768   	0.4628721244925575  	0.41427350371322663 
126906006           7200002              ->    195662009      	0.4628443616012879  	6.431951578254581   	0.46289406696690816 	0.3909261640162889  
127013003           10509002             ->    195662009      	0.46284293020385386 	6.431495884962668   	0.4628612716763006  	0.3908933687256813  
162864005           35999006             ->    195662009      	0.46284089412859136 	6.431757146003154   	0.462880074085507   	0.39091217113488774 
10509002            5602001              ->    195662009      	0.46283882723890707 	6.432383758432741   	0.4629251700680272  	0.3909572671174079  
284549007           15777000             ->    195662009      	0.4628362688300517  	6.431467215372912   	0.4628592083860473  	0.39089130543542805 
162864005           65363002             ->    195662009      	0.46281471153965065 	6.431174603946817   	0.46283814975533194 	0.39087024680471266 
59621000            19169002             ->    15777000       	0.4627951459067353  	9.522884799180162   	0.462799067080611   	0.41420044630128017 
271737000           65363002             ->    195662009      	0.4627890628497915  	6.4308386484472475  	0.4628139717425432  	0.3908460687919239  
237602007           162573006            ->    195662009      	0.46278381966218246 	6.431697335495239   	0.462875769648678   	0.3909078666980587  
403190006           44465007             ->    195662009      	0.4627665502996081  	6.431635050507331   	0.4628712871287129  	0.3909033841780936  
72892002            39848009             ->    195662009      	0.46275765320779316 	6.430406213933642   	0.4627828503374355  	0.3908149473868162  
449868002           15777000             ->    195662009      	0.46275525736438783 	6.430473930895384   	0.46278772378516625 	0.39081982083454697 
237602007           36971009             ->    127013003      	0.46274005051617334 	97.49156310843715   	0.4627969520394442  	0.4580499058614617  
284551006           19169002             ->    162864005      	0.46273402840554845 	9.2292828123871     	0.46277441934457525 	0.4126324496214824  
128613002           40055000             ->    195662009      	0.462725981222244   	6.430059895449733   	0.46275792652239556 	0.3907900235717763  
703151001           40055000             ->    195662009      	0.462725981222244   	6.430059895449733   	0.46275792652239556 	0.3907900235717763  
201834006           44054006             ->    195662009      	0.4627179280521699  	6.430742019277877   	0.46280701754385967 	0.3908391145932404  
72892002            55822004             ->    195662009      	0.46270980223014946 	6.429941092991394   	0.4627493765586035  	0.3907814736079842  
368581000119106     127013003            ->    195662009      	0.4626865489744116  	6.429408497696224   	0.46271104679208874 	0.39074314384146946 
162573006           44054006             ->    195662009      	0.46267030818684624 	6.430118044007158   	0.462762111352133   	0.39079420840151374 
283385000           44465007             ->    195662009      	0.46264878783160956 	6.4296578975702205  	0.46272899557801644 	0.39076109262739717 
88805009            49436004             ->    195662009      	0.4626469117091846  	6.429037762836878   	0.4626843657817109  	0.3907164628310916  
271737000           232353008            ->    195662009      	0.4626367971690122  	6.428964691131991   	0.4626791069643452  	0.39071120401372594 
53741008            36971009             ->    195662009      	0.46262691588190197 	6.429120107980551   	0.46269029198901923 	0.39072238903839995 
443165006           68496003             ->    195662009      	0.4626049883423592  	6.429005429718028   	0.46268203883495146 	0.3907141358843322  
65966004            10509002             ->    195662009      	0.46259029388052775 	6.427930267824818   	0.4626046616881647  	0.39063675873754544 
307731004           271737000            ->    195662009      	0.46258461560228953 	6.4283029358330595  	0.4626314818232146  	0.39066357887259534 
84757009            72892002             ->    195662009      	0.46257450059618693 	6.428771974949848   	0.46266523758485173 	0.39069733463423245 
444814009           35999006             ->    195662009      	0.4625728892390999  	6.427784099487001   	0.4625941422594142  	0.3906262393087949  
126906006           10509002             ->    162864005      	0.46255825833417874 	9.225411599026128   	0.46258030908143777 	0.4124383393583449  
449868002           302870006            ->    195662009      	0.462551541988881   	6.42825579519525    	0.4626280892103677  	0.3906601862597484  
237602007           70704007             ->    127013003      	0.4625495976223682  	97.45762990699203   	0.4626358695652174  	0.4578888233872349  
398254007           15777000             ->    195662009      	0.46254073188546685 	6.427692380927297   	0.4625875414670107  	0.3906196385163914  
367498001           233678006            ->    195662009      	0.46253866141600475 	6.428140731349856   	0.4626198083067093  	0.39065190535609    
237602007           58150001             ->    195662009      	0.4625035883639688  	6.428016947925763   	0.46261089987325726 	0.390642996922638   
302870006           195662009            ->    80394007       	0.46250095964056187 	95.72419788701693   	0.4625082375863156  	0.4576765623380966  
239873007           162864005            ->    195662009      	0.46249946804080694 	6.42658232602355    	0.46250765314342795 	0.3905397501928087  
368581000119106     431855005            ->    195662009      	0.4624830586993333  	6.426599682159013   	0.46250890222810054 	0.39054099927748126 
53741008            16114001             ->    271737000      	0.46246981577444496 	9.489796268921424   	0.4625668449197861  	0.41382324370732726 
314994000           126906006            ->    195662009      	0.4624627185221838  	6.4266930052088584  	0.4625156184922949  	0.3905477155416756  
444814009           443165006            ->    195662009      	0.4624597161665395  	6.426221023799804   	0.46248165098005356 	0.3905137480294343  
80394007            68496003             ->    195662009      	0.4624543219735827  	6.42654526638685    	0.46250498603909057 	0.3905370830884713  
307731004           162864005            ->    195662009      	0.4624449026848113  	6.426324819997842   	0.46248912097476064 	0.39052121802414136 
359817006           162864005            ->    195662009      	0.4624346885862114  	6.426269130802224   	0.46248511314013496 	0.3905172101895157  
449868002           55822004             ->    195662009      	0.46242160659186193 	6.426335875891733   	0.4624899166442592  	0.3905220136936399  
359817006           19169002             ->    195662009      	0.46239710548360535 	6.426150115277493   	0.4624765478424015  	0.3905086448917822  
449868002           237602007            ->    195662009      	0.4623928393827256  	6.426055431592853   	0.46246973365617433 	0.39050183070555505 
64859006            44465007             ->    195662009      	0.46239082549913707 	6.425687469093556   	0.46244325216673543 	0.39047534921611615 
431855005           64859006             ->    195662009      	0.4623807604023962  	6.42574620117672    	0.46244747899159666 	0.3904795760409774  
53741008            36971009             ->    271737000      	0.46237732318142916 	9.487208930441762   	0.46244072872473174 	0.41369712751227283 
92691004            7200002              ->    195662009      	0.46237568338623086 	6.425506491175308   	0.46243022756547875 	0.39046232461485947 
59621000            55822004             ->    195662009      	0.4623731035813935  	6.424793955299089   	0.4623789478526902  	0.3904110449020709  
30832001            10509002             ->    195662009      	0.4623706248541082  	6.42588319130646    	0.46245733788395904 	0.39048943493333976 
196416002           72892002             ->    195662009      	0.462369765599545   	6.424979866639552   	0.46239232750199805 	0.39042442455137877 
33737001            19169002             ->    15777000       	0.4623479518454582  	9.515454962042178   	0.46243798724309    	0.41383936646375913 
156073000           72892002             ->    195662009      	0.46232237189838227 	6.424105947074077   	0.46232943334352333 	0.39036153039290405 
156073000           19169002             ->    195662009      	0.46232237189838227 	6.424105947074077   	0.46232943334352333 	0.39036153039290405 
271737000           39848009             ->    195662009      	0.4623102550845158  	6.424039946720586   	0.4623246834364886  	0.3903567804858693  
443165006           10509002             ->    195662009      	0.4623038672182321  	6.424262110171456   	0.4623406720741599  	0.39037276912354063 
283371005           271737000            ->    195662009      	0.4622905102502726  	6.423882686014538   	0.46231336571325776 	0.3903454627626385  
92691004            55822004             ->    195662009      	0.46227357638448424 	6.423719024004287   	0.4623015873015873  	0.39033368435096805 
431855005           80394007             ->    195662009      	0.46227197595019526 	6.423598593005697   	0.46229292013516854 	0.39032501718454926 
162864005           62564004             ->    195662009      	0.46227107966386377 	6.423933282672358   	0.4623170070486174  	0.3903491040979981  
55680006            40055000             ->    162864005      	0.4622675373675148  	9.219533153568264   	0.4622855522472707  	0.4121435825241778  
428251008           40055000             ->    15777000       	0.46226022027147884 	9.512164073531302   	0.46227805460032284 	0.413679433820992   
74400008            40055000             ->    15777000       	0.46226022027147884 	9.512164073531302   	0.46227805460032284 	0.413679433820992   
444814009           444448004            ->    195662009      	0.46224092378189363 	6.423499869715375   	0.4622858152269917  	0.3903179122763724  
263102004           40055000             ->    195662009      	0.4622174805646976  	6.423010820447058   	0.4622506193767114  	0.39028271642609214 
307731004           72892002             ->    195662009      	0.4622163085895075  	6.423657621755857   	0.46229716831053136 	0.3903292653599121  
1551000119108       55822004             ->    195662009      	0.46221463849442884 	6.423673634459432   	0.4622983207112282  	0.3903304177606089  
429007001           74400008             ->    195662009      	0.46221114689945436 	6.423885708463446   	0.4623135832325675  	0.3903456802819482  
410429000           74400008             ->    195662009      	0.46221114689945436 	6.423885708463446   	0.4623135832325675  	0.3903456802819482  
429007001           428251008            ->    195662009      	0.46221114689945436 	6.423885708463446   	0.4623135832325675  	0.3903456802819482  
428251008           410429000            ->    195662009      	0.46221114689945436 	6.423885708463446   	0.4623135832325675  	0.3903456802819482  
302870006           254637007            ->    126906006      	0.46220513091061644 	116.410398334145    	0.4623115577889447  	0.45834016378630654 
424132000           302870006            ->    126906006      	0.46220513091061644 	116.410398334145    	0.4623115577889447  	0.45834016378630654 
59621000            44465007             ->    195662009      	0.4622039427169937  	6.422484109476386   	0.462212713092691   	0.39024481014207174 
239873007           19169002             ->    195662009      	0.4622033085273868  	6.422553319678132   	0.46221769400577345 	0.39024979105515417 
713197008           10509002             ->    195662009      	0.46216425284765544 	6.422154030616424   	0.46218895800933124 	0.39022105505871196 
127013003           80394007             ->    195662009      	0.46216421418713094 	6.422079477233536   	0.46218359255870695 	0.39021568960808767 
44465007            40055000             ->    195662009      	0.4621526150749492  	6.421799271959312   	0.4621634267727253  	0.39019552382210604 
237602007           72892002             ->    195662009      	0.46214256426334593 	6.421885750735305   	0.4621696504688832  	0.3902017475182639  
239872002           59621000             ->    162864005      	0.4621359477545038  	9.217231981277072   	0.46217016693591817 	0.4120281972128253  
283371005           43878008             ->    195662009      	0.4621269714836846  	6.422071534657712   	0.4621830209481808  	0.39021511799756153 
70704007            10509002             ->    195662009      	0.462123523951595   	6.421411987385785   	0.46213555471412343 	0.39016765176350415 
713197008           53741008             ->    195662009      	0.46212239801162003 	6.422464982982293   	0.4622113365990203  	0.39024343364840103 
62564004            40055000             ->    195662009      	0.46212010867861203 	6.422128050489037   	0.4621870882740448  	0.39021918532342553 
302870006           19169002             ->    195662009      	0.46210926921346224 	6.4212488324178585  	0.4621238127932258  	0.3901559098426065  
284549007           162864005            ->    195662009      	0.4621016273356847  	6.421249527837897   	0.46212386284114765 	0.39015595989052837 
92691004            64859006             ->    195662009      	0.46210020520243156 	6.42164340691906    	0.462152209492635   	0.39018430654201575 
124171000119105     271737000            ->    195662009      	0.4620714251887713  	6.4206973573371915  	0.46208412428814066 	0.3901162213375214  
271737000           35999006             ->    195662009      	0.46206685127962416 	6.4210392761242865  	0.46210873146622733 	0.39014082851560805 
403190006           15777000             ->    195662009      	0.46206067581045324 	6.420802102857879   	0.462091662603608   	0.39012375965298873 
444814009           58150001             ->    195662009      	0.4620604544425299  	6.420509717274741   	0.4620706202263366  	0.3901027172757173  
239873007           80394007             ->    195662009      	0.4620589694521704  	6.421401006743788   	0.46213476446034585 	0.39016686150972657 
263102004           19169002             ->    195662009      	0.46204675166816656 	6.420781278724893   	0.46209016393442626 	0.390122260983807   
230690007           68496003             ->    195662009      	0.4620414511101409  	6.420467049733955   	0.4620675495329022  	0.3900996465822829  
44054006            19169002             ->    195662009      	0.4620227359619864  	6.420045271222388   	0.462037195017915   	0.39006929206729574 
239873007           55822004             ->    195662009      	0.46201372967882753 	6.419957251931732   	0.4620308604541473  	0.39006295750352804 
237602007           44465007             ->    127013003      	0.4620126892397813  	97.33446590556439   	0.4620512043629753  	0.4573041581849928  
126906006           5602001              ->    162864005      	0.4620113112190088  	9.215437205590433   	0.46208017334777896 	0.4119382036246861  
53741008            49436004             ->    195662009      	0.46199710486301143 	6.419993401092789   	0.462033462033462   	0.39006555908284274 
88805009            43878008             ->    195662009      	0.46198676460258653 	6.419974274900302   	0.46203208556149733 	0.39006418261087805 
198992004           19169002             ->    195662009      	0.4619792947503971  	6.41971495453747    	0.46201342281879193 	0.39004551986817265 
79586000            10509002             ->    195662009      	0.46197817748563064 	6.41957525132224    	0.4620033686713564  	0.3900354657207371  
162864005           38822007             ->    195662009      	0.46196442786832304 	6.41949239903901    	0.4619974059662776  	0.3900295030156583  
449868002           10509002             ->    162864005      	0.4619635827269318  	9.214025000871791   	0.462009362621534   	0.41186739289844115 
368581000119106     40055000             ->    195662009      	0.46195932628888503 	6.419395769037063   	0.46199045170767533 	0.39002254875705605 
370247008           271737000            ->    195662009      	0.46195372532304857 	6.419199697277294   	0.4619763408342969  	0.3900084378836776  
230690007           55822004             ->    195662009      	0.46195017598877053 	6.419044636974307   	0.46196518146946003 	0.38999727851884075 
443165006           359817006            ->    195662009      	0.4619433986738248  	6.419465814418659   	0.4619954927269002  	0.39002758977628094 
230690007           59621000             ->    195662009      	0.4619279920953078  	6.418688073357374   	0.4619395203336809  	0.38997161738306163 
36971009            10509002             ->    195662009      	0.4619115837994391  	6.418431028824322   	0.4619210213776722  	0.38995311842705294 
444814009           38822007             ->    195662009      	0.46191058272599445 	6.418546169429849   	0.4619293078055965  	0.3899614048549772  
403190006           10509002             ->    195662009      	0.4618600401771543  	6.417914217055827   	0.46188382751847346 	0.3899159245678542  
198992004           72892002             ->    195662009      	0.4618588129542618  	6.4177220458703275  	0.4618699973612455  	0.38990209441062623 
72892002            10509002             ->    195662009      	0.46184950869938823 	6.417480047111547   	0.46185258121805944 	0.38988467826744017 
